performance_date_key,year_month,content_id,monthly_hours_viewed_m,monthly_views_m,completion_rate_pct,repeat_view_share_pct,monthly_amortization_usd_m,content_roi_multiplier
20250401,2025-04,337,18.25,1.34,70.3,21.5,1.94,2.89
20250501,2025-05,337,16.54,1.22,70.3,8.0,1.94,2.93
20250601,2025-06,337,15.39,1.13,70.3,17.5,1.94,2.97
20250701,2025-07,337,16.39,1.21,70.3,12.4,1.94,3.01
20250801,2025-08,337,15.25,1.12,70.3,21.1,1.94,3.05
20250901,2025-09,337,16.65,1.22,70.3,20.0,1.94,3.09
20251001,2025-10,337,15.94,1.17,70.3,22.6,1.94,3.13
20251101,2025-11,337,17.4,1.28,70.3,21.3,1.94,3.18
20251201,2025-12,337,19.74,1.45,70.3,11.3,1.94,3.23
20220401,2022-04,338,262.02,19.27,92.0,8.6,0.62,2.11
20220501,2022-05,338,141.12,10.38,87.4,20.3,0.62,3.25
20220601,2022-06,338,43.1,3.17,79.0,10.4,0.62,3.6
20220701,2022-07,338,40.23,2.96,79.0,16.9,0.62,3.93
20220801,2022-08,338,33.77,2.48,79.0,20.1,0.62,4.2
20220901,2022-09,338,31.45,2.31,79.0,16.1,0.62,4.45
20221001,2022-10,338,24.03,1.77,79.0,20.4,0.62,4.65
20221101,2022-11,338,12.81,0.94,72.8,10.7,0.62,4.75
20221201,2022-12,338,12.82,0.94,72.8,20.9,0.62,4.85
20230101,2023-01,338,12.37,0.91,72.8,10.4,0.62,4.95
20230201,2023-02,338,11.28,0.83,72.8,18.1,0.62,5.04
20230301,2023-03,338,12.82,0.94,72.8,15.3,0.62,5.15
20230401,2023-04,338,10.2,0.75,72.8,13.1,0.62,5.23
20230501,2023-05,338,11.94,0.88,72.8,21.0,0.62,5.33
20230601,2023-06,338,12.58,0.92,72.8,13.4,0.62,5.43
20230701,2023-07,338,11.38,0.84,72.8,16.5,0.62,5.52
20230801,2023-08,338,11.91,0.88,72.8,14.7,0.62,5.62
20230901,2023-09,338,11.48,0.84,72.8,12.7,0.62,5.71
20231001,2023-10,338,13.24,0.97,72.8,19.5,0.62,5.82
20231101,2023-11,338,13.08,0.96,72.8,18.9,0.62,5.92
20231201,2023-12,338,11.88,0.87,72.8,19.7,0.62,6.02
20240101,2024-01,338,11.63,0.86,72.8,12.5,0.62,6.11
20240201,2024-02,338,13.13,0.97,72.8,17.5,0.62,6.22
20240301,2024-03,338,12.57,0.92,72.8,16.1,0.62,6.32
20240401,2024-04,338,10.62,0.78,72.8,16.4,0.62,6.4
20240501,2024-05,338,12.73,0.94,72.8,9.4,0.62,6.51
20240601,2024-06,338,13.4,0.99,72.8,18.1,0.62,6.62
20240701,2024-07,338,11.12,0.82,72.8,19.2,0.62,6.71
20240801,2024-08,338,12.92,0.95,72.8,13.1,0.62,6.81
20240901,2024-09,338,10.63,0.78,72.8,21.3,0.62,6.9
20241001,2024-10,338,10.81,0.79,72.8,11.4,0.62,6.98
20241101,2024-11,338,12.11,0.89,72.8,16.3,0.62,7.08
20241201,2024-12,338,11.61,0.85,72.8,10.2,0.62,7.17
20250101,2025-01,338,12.41,0.91,72.8,11.2,0.62,7.27
20250201,2025-02,338,10.96,0.81,72.8,18.7,0.62,7.36
20250301,2025-03,338,13.29,0.98,72.8,20.5,0.62,7.47
20250401,2025-04,338,11.37,0.84,72.8,20.9,0.0,7.56
20250501,2025-05,338,10.82,0.8,72.8,11.4,0.0,7.65
20250601,2025-06,338,11.35,0.83,72.8,11.2,0.0,7.74
20250701,2025-07,338,12.19,0.9,72.8,19.0,0.0,7.84
20250801,2025-08,338,12.17,0.89,72.8,11.1,0.0,7.94
20250901,2025-09,338,11.81,0.87,72.8,16.3,0.0,8.03
20251001,2025-10,338,10.41,0.77,72.8,12.0,0.0,8.12
20251101,2025-11,338,12.71,0.93,72.8,17.0,0.0,8.22
20251201,2025-12,338,12.03,0.88,72.8,22.6,0.0,8.32
20240201,2024-02,339,121.5,67.5,90.3,22.9,0.49,1.23
20240301,2024-03,339,60.92,33.84,87.4,15.3,0.49,1.84
20240401,2024-04,339,22.24,12.36,76.2,15.1,0.49,2.07
20240501,2024-05,339,23.29,12.94,76.2,14.2,0.49,2.31
20240601,2024-06,339,16.42,9.12,76.2,17.2,0.49,2.47
20240701,2024-07,339,17.07,9.48,76.2,10.2,0.49,2.64
20240801,2024-08,339,12.92,7.18,76.2,21.9,0.49,2.77
20240901,2024-09,339,4.62,2.57,70.7,23.3,0.49,2.82
20241001,2024-10,339,4.73,2.63,70.7,15.5,0.49,2.87
20241101,2024-11,339,5.67,3.15,70.7,14.1,0.49,2.93
20241201,2024-12,339,4.39,2.44,70.7,10.2,0.49,2.97
20250101,2025-01,339,4.38,2.43,70.7,18.1,0.49,3.02
20250201,2025-02,339,4.34,2.41,70.7,8.5,0.49,3.06
20250301,2025-03,339,4.68,2.6,70.7,12.1,0.49,3.11
20250401,2025-04,339,5.2,2.89,70.7,19.1,0.49,3.16
20250501,2025-05,339,4.92,2.73,70.7,16.4,0.49,3.21
20250601,2025-06,339,5.05,2.81,70.7,12.2,0.49,3.26
20250701,2025-07,339,5.79,3.22,70.7,19.4,0.49,3.32
20250801,2025-08,339,5.6,3.11,70.7,13.7,0.49,3.37
20250901,2025-09,339,5.8,3.22,70.7,19.8,0.49,3.43
20251001,2025-10,339,5.22,2.9,70.7,16.5,0.49,3.49
20251101,2025-11,339,4.72,2.62,70.7,10.6,0.49,3.53
20251201,2025-12,339,5.76,3.2,70.7,11.8,0.49,3.59
20240901,2024-09,340,195.97,108.87,87.9,12.0,1.05,0.93
20241001,2024-10,340,137.74,76.52,81.5,15.0,1.05,1.58
20241101,2024-11,340,40.24,22.36,77.2,12.9,1.05,1.78
20241201,2024-12,340,34.42,19.12,77.2,15.9,1.05,1.94
20250101,2025-01,340,27.92,15.51,77.2,21.2,1.05,2.07
20250201,2025-02,340,31.22,17.34,77.2,14.3,1.05,2.22
20250301,2025-03,340,24.03,13.35,77.2,19.2,1.05,2.33
20250401,2025-04,340,10.33,5.74,71.4,21.7,1.05,2.38
20250501,2025-05,340,9.11,5.06,71.4,9.8,1.05,2.43
20250601,2025-06,340,10.08,5.6,71.4,12.1,1.05,2.47
20250701,2025-07,340,9.77,5.43,71.4,20.4,1.05,2.52
20250801,2025-08,340,10.47,5.82,71.4,19.5,1.05,2.57
20250901,2025-09,340,10.27,5.71,71.4,19.1,1.05,2.62
20251001,2025-10,340,8.81,4.89,71.4,9.3,1.05,2.66
20251101,2025-11,340,10.9,6.06,71.4,20.8,1.05,2.71
20251201,2025-12,340,9.53,5.29,71.4,16.5,1.05,2.76
20240401,2024-04,341,24.2,5.04,92.0,17.3,0.12,1.04
20240501,2024-05,341,13.2,2.75,75.5,21.4,0.12,1.6
20240601,2024-06,341,5.33,1.11,75.8,13.8,0.12,1.83
20240701,2024-07,341,4.66,0.97,75.8,20.6,0.12,2.03
20240801,2024-08,341,3.58,0.75,75.8,14.0,0.12,2.18
20240901,2024-09,341,2.92,0.61,75.8,14.5,0.12,2.31
20241001,2024-10,341,2.66,0.55,75.8,17.0,0.12,2.42
20241101,2024-11,341,1.12,0.23,70.3,11.3,0.12,2.47
20241201,2024-12,341,1.2,0.25,70.3,8.1,0.12,2.52
20250101,2025-01,341,0.97,0.2,70.3,21.9,0.12,2.56
20250201,2025-02,341,0.92,0.19,70.3,9.8,0.12,2.6
20250301,2025-03,341,1.17,0.24,70.3,15.7,0.12,2.65
20250401,2025-04,341,1.01,0.21,70.3,18.1,0.12,2.7
20250501,2025-05,341,1.21,0.25,70.3,13.8,0.12,2.75
20250601,2025-06,341,1.08,0.22,70.3,13.9,0.12,2.8
20250701,2025-07,341,1.04,0.22,70.3,20.0,0.12,2.84
20250801,2025-08,341,1.04,0.22,70.3,10.3,0.12,2.88
20250901,2025-09,341,1.11,0.23,70.3,21.9,0.12,2.93
20251001,2025-10,341,0.92,0.19,70.3,17.0,0.12,2.97
20251101,2025-11,341,0.96,0.2,70.3,22.1,0.12,3.01
20251201,2025-12,341,1.24,0.26,70.3,8.8,0.12,3.07
20241001,2024-10,342,513.91,40.15,92.0,14.0,1.82,1.41
20241101,2024-11,342,272.3,21.27,84.3,23.5,1.82,2.16
20241201,2024-12,342,96.82,7.56,76.4,15.2,1.82,2.43
20250101,2025-01,342,85.25,6.66,76.4,9.5,1.82,2.66
20250201,2025-02,342,70.99,5.55,76.4,11.5,1.82,2.86
20250301,2025-03,342,57.21,4.47,76.4,20.0,1.82,3.01
20250401,2025-04,342,43.91,3.43,76.4,10.4,1.82,3.13
20250501,2025-05,342,19.25,1.5,70.8,13.0,1.82,3.19
20250601,2025-06,342,18.1,1.41,70.8,9.8,1.82,3.24
20250701,2025-07,342,21.78,1.7,70.8,9.2,1.82,3.3
20250801,2025-08,342,18.58,1.45,70.8,23.5,1.82,3.35
20250901,2025-09,342,20.65,1.61,70.8,17.9,1.82,3.4
20251001,2025-10,342,22.34,1.75,70.8,23.0,1.82,3.47
20251101,2025-11,342,19.97,1.56,70.8,21.6,1.82,3.52
20251201,2025-12,342,22.13,1.73,70.8,18.2,1.82,3.58
20240501,2024-05,343,544.41,42.53,85.3,12.2,3.24,0.84
20240601,2024-06,343,280.55,21.92,72.0,13.0,3.24,1.27
20240701,2024-07,343,117.52,9.18,74.0,22.2,3.24,1.45
20240801,2024-08,343,99.2,7.75,74.0,20.5,3.24,1.61
20240901,2024-09,343,85.14,6.65,74.0,21.3,3.24,1.74
20241001,2024-10,343,62.79,4.91,74.0,22.0,3.24,1.83
20241101,2024-11,343,60.34,4.71,74.0,16.7,3.24,1.93
20241201,2024-12,343,16.63,1.3,69.0,19.1,3.24,1.95
20250101,2025-01,343,17.55,1.37,69.0,16.6,3.24,1.98
20250201,2025-02,343,18.49,1.44,69.0,21.6,3.24,2.01
20250301,2025-03,343,18.92,1.48,69.0,15.2,3.24,2.04
20250401,2025-04,343,20.54,1.6,69.0,8.8,3.24,2.07
20250501,2025-05,343,20.2,1.58,69.0,23.7,3.24,2.1
20250601,2025-06,343,20.05,1.57,69.0,21.6,3.24,2.13
20250701,2025-07,343,17.26,1.35,69.0,16.0,3.24,2.16
20250801,2025-08,343,16.93,1.32,69.0,10.4,3.24,2.18
20250901,2025-09,343,16.92,1.32,69.0,10.9,3.24,2.21
20251001,2025-10,343,19.33,1.51,69.0,23.8,3.24,2.24
20251101,2025-11,343,18.14,1.42,69.0,20.9,3.24,2.27
20251201,2025-12,343,20.07,1.57,69.0,20.5,3.24,2.3
20251001,2025-10,344,173.75,21.72,89.2,12.0,0.75,1.16
20251101,2025-11,344,118.45,14.81,90.0,22.5,0.75,1.95
20251201,2025-12,344,37.37,4.67,78.6,13.6,0.75,2.2
20240701,2024-07,345,135.59,21.19,87.8,19.5,0.51,1.32
20240801,2024-08,345,65.25,10.2,86.5,9.7,0.51,1.95
20240901,2024-09,345,28.8,4.5,76.2,18.9,0.51,2.23
20241001,2024-10,345,23.33,3.65,76.2,11.4,0.51,2.46
20241101,2024-11,345,17.59,2.75,76.2,17.7,0.51,2.63
20241201,2024-12,345,14.42,2.25,76.2,9.1,0.51,2.77
20250101,2025-01,345,12.13,1.9,76.2,14.4,0.51,2.89
20250201,2025-02,345,6.01,0.94,70.7,12.7,0.51,2.95
20250301,2025-03,345,5.36,0.84,70.7,8.4,0.51,3.0
20250401,2025-04,345,6.02,0.94,70.7,19.7,0.51,3.06
20250501,2025-05,345,4.55,0.71,70.7,22.0,0.51,3.1
20250601,2025-06,345,6.02,0.94,70.7,17.8,0.51,3.16
20250701,2025-07,345,5.77,0.9,70.7,14.5,0.51,3.22
20250801,2025-08,345,4.61,0.72,70.7,8.6,0.51,3.26
20250901,2025-09,345,4.57,0.71,70.7,15.5,0.51,3.31
20251001,2025-10,345,4.78,0.75,70.7,12.9,0.51,3.35
20251101,2025-11,345,4.64,0.72,70.7,21.9,0.51,3.4
20251201,2025-12,345,4.63,0.72,70.7,17.1,0.51,3.45
20231001,2023-10,346,72.89,13.02,82.7,10.7,0.61,0.59
20231101,2023-11,346,48.38,8.64,77.4,22.4,0.61,0.99
20231201,2023-12,346,16.7,2.98,72.4,15.5,0.61,1.12
20240101,2024-01,346,13.86,2.47,72.4,9.7,0.61,1.24
20240201,2024-02,346,10.31,1.84,72.4,14.1,0.61,1.32
20240301,2024-03,346,10.36,1.85,72.4,18.8,0.61,1.4
20240401,2024-04,346,7.24,1.29,72.4,12.2,0.61,1.46
20240501,2024-05,346,2.09,0.37,67.8,15.4,0.61,1.48
20240601,2024-06,346,1.75,0.31,67.8,14.5,0.61,1.5
20240701,2024-07,346,2.17,0.39,67.8,16.3,0.61,1.51
20240801,2024-08,346,1.95,0.35,67.8,10.3,0.61,1.53
20240901,2024-09,346,1.7,0.3,67.8,17.0,0.61,1.54
20241001,2024-10,346,1.91,0.34,67.8,10.8,0.61,1.56
20241101,2024-11,346,2.0,0.36,67.8,15.4,0.61,1.57
20241201,2024-12,346,2.07,0.37,67.8,15.5,0.61,1.59
20250101,2025-01,346,2.17,0.39,67.8,15.6,0.61,1.61
20250201,2025-02,346,1.72,0.31,67.8,21.1,0.61,1.62
20250301,2025-03,346,1.91,0.34,67.8,23.1,0.61,1.64
20250401,2025-04,346,2.24,0.4,67.8,13.4,0.61,1.66
20250501,2025-05,346,2.23,0.4,67.8,16.5,0.61,1.67
20250601,2025-06,346,2.22,0.4,67.8,11.6,0.61,1.69
20250701,2025-07,346,1.75,0.31,67.8,22.5,0.61,1.71
20250801,2025-08,346,1.92,0.34,67.8,18.8,0.61,1.72
20250901,2025-09,346,1.79,0.32,67.8,18.4,0.61,1.74
20251001,2025-10,346,2.08,0.37,67.8,12.2,0.61,1.75
20251101,2025-11,346,1.99,0.36,67.8,19.0,0.61,1.77
20251201,2025-12,346,2.11,0.38,67.8,21.5,0.61,1.79
20231001,2023-10,347,110.89,8.66,89.6,12.1,0.32,1.72
20231101,2023-11,347,61.18,4.78,85.0,21.1,0.32,2.67
20231201,2023-12,347,19.97,1.56,78.2,16.4,0.32,2.98
20240101,2024-01,347,18.57,1.45,78.2,9.8,0.32,3.27
20240201,2024-02,347,15.69,1.23,78.2,12.9,0.32,3.51
20240301,2024-03,347,13.58,1.06,78.2,21.3,0.32,3.72
20240401,2024-04,347,9.64,0.75,78.2,22.6,0.32,3.87
20240501,2024-05,347,5.51,0.43,72.2,17.0,0.32,3.96
20240601,2024-06,347,5.69,0.44,72.2,8.6,0.32,4.05
20240701,2024-07,347,5.54,0.43,72.2,14.7,0.32,4.13
20240801,2024-08,347,5.5,0.43,72.2,21.0,0.32,4.22
20240901,2024-09,347,5.41,0.42,72.2,15.2,0.32,4.3
20241001,2024-10,347,5.67,0.44,72.2,20.6,0.32,4.39
20241101,2024-11,347,5.42,0.42,72.2,20.2,0.32,4.47
20241201,2024-12,347,5.84,0.46,72.2,8.2,0.32,4.56
20250101,2025-01,347,4.58,0.36,72.2,12.5,0.32,4.63
20250201,2025-02,347,6.0,0.47,72.2,10.6,0.32,4.73
20250301,2025-03,347,5.16,0.4,72.2,11.5,0.32,4.81
20250401,2025-04,347,5.32,0.42,72.2,17.6,0.32,4.89
20250501,2025-05,347,5.05,0.39,72.2,21.6,0.32,4.97
20250601,2025-06,347,4.5,0.35,72.2,19.2,0.32,5.04
20250701,2025-07,347,4.5,0.35,72.2,22.1,0.32,5.11
20250801,2025-08,347,5.55,0.43,72.2,16.7,0.32,5.19
20250901,2025-09,347,5.05,0.39,72.2,15.3,0.32,5.27
20251001,2025-10,347,5.33,0.42,72.2,21.2,0.32,5.36
20251101,2025-11,347,5.84,0.46,72.2,15.4,0.32,5.45
20251201,2025-12,347,5.85,0.46,72.2,17.9,0.32,5.54
20220801,2022-08,348,499.81,41.65,75.7,16.3,1.65,1.51
20220901,2022-09,348,241.15,20.1,80.1,16.9,1.65,2.24
20221001,2022-10,348,77.45,6.45,76.8,11.0,1.65,2.48
20221101,2022-11,348,78.12,6.51,76.8,8.5,1.65,2.71
20221201,2022-12,348,73.46,6.12,76.8,15.8,1.65,2.93
20230101,2023-01,348,53.65,4.47,76.8,15.2,1.65,3.1
20230201,2023-02,348,48.18,4.01,76.8,9.8,1.65,3.24
20230301,2023-03,348,19.77,1.65,71.1,16.8,1.65,3.3
20230401,2023-04,348,19.95,1.66,71.1,16.0,1.65,3.36
20230501,2023-05,348,21.96,1.83,71.1,9.9,1.65,3.43
20230601,2023-06,348,19.49,1.62,71.1,12.7,1.65,3.49
20230701,2023-07,348,18.99,1.58,71.1,19.9,1.65,3.55
20230801,2023-08,348,16.88,1.41,71.1,22.9,1.65,3.6
20230901,2023-09,348,17.04,1.42,71.1,16.3,1.65,3.65
20231001,2023-10,348,17.77,1.48,71.1,19.0,1.65,3.7
20231101,2023-11,348,20.61,1.72,71.1,8.8,1.65,3.76
20231201,2023-12,348,19.27,1.61,71.1,20.8,1.65,3.82
20240101,2024-01,348,21.22,1.77,71.1,14.6,1.65,3.89
20240201,2024-02,348,19.64,1.64,71.1,8.8,1.65,3.95
20240301,2024-03,348,22.26,1.86,71.1,17.3,1.65,4.01
20240401,2024-04,348,21.48,1.79,71.1,14.4,1.65,4.08
20240501,2024-05,348,19.83,1.65,71.1,19.5,1.65,4.14
20240601,2024-06,348,18.42,1.54,71.1,19.3,1.65,4.19
20240701,2024-07,348,17.22,1.43,71.1,12.3,1.65,4.25
20240801,2024-08,348,18.8,1.57,71.1,12.4,1.65,4.3
20240901,2024-09,348,22.28,1.86,71.1,23.1,1.65,4.37
20241001,2024-10,348,19.67,1.64,71.1,22.1,1.65,4.43
20241101,2024-11,348,20.34,1.7,71.1,14.1,1.65,4.49
20241201,2024-12,348,18.53,1.54,71.1,10.1,1.65,4.55
20250101,2025-01,348,21.31,1.78,71.1,22.9,1.65,4.61
20250201,2025-02,348,21.96,1.83,71.1,20.9,1.65,4.68
20250301,2025-03,348,18.13,1.51,71.1,10.5,1.65,4.73
20250401,2025-04,348,20.73,1.73,71.1,22.6,1.65,4.8
20250501,2025-05,348,18.2,1.52,71.1,22.8,1.65,4.85
20250601,2025-06,348,19.19,1.6,71.1,14.1,1.65,4.91
20250701,2025-07,348,22.52,1.88,71.1,10.3,1.65,4.98
20250801,2025-08,348,18.22,1.52,71.1,17.0,0.0,5.03
20250901,2025-09,348,18.0,1.5,71.1,15.9,0.0,5.09
20251001,2025-10,348,22.54,1.88,71.1,11.8,0.0,5.16
20251101,2025-11,348,20.76,1.73,71.1,15.0,0.0,5.22
20251201,2025-12,348,21.06,1.75,71.1,17.6,0.0,5.28
20241101,2024-11,349,467.96,83.56,89.7,21.2,1.58,1.48
20241201,2024-12,349,268.81,48.0,86.1,18.6,1.58,2.33
20250101,2025-01,349,114.56,20.46,77.8,16.1,1.58,2.69
20250201,2025-02,349,89.28,15.94,77.8,21.8,1.58,2.97
20250301,2025-03,349,68.65,12.26,77.8,10.0,1.58,3.19
20250401,2025-04,349,67.17,11.99,77.8,19.4,1.58,3.4
20250501,2025-05,349,56.72,10.13,77.8,20.5,1.58,3.58
20250601,2025-06,349,25.44,4.54,71.8,23.2,1.58,3.66
20250701,2025-07,349,26.9,4.8,71.8,22.9,1.58,3.74
20250801,2025-08,349,25.75,4.6,71.8,21.3,1.58,3.82
20250901,2025-09,349,22.06,3.94,71.8,17.0,1.58,3.89
20251001,2025-10,349,22.92,4.09,71.8,22.9,1.58,3.97
20251101,2025-11,349,24.37,4.35,71.8,20.3,1.58,4.04
20251201,2025-12,349,26.38,4.71,71.8,11.3,1.58,4.13
20250201,2025-02,350,151.73,27.09,89.9,24.0,0.52,1.47
20250301,2025-03,350,92.6,16.54,81.6,17.9,0.52,2.36
20250401,2025-04,350,31.93,5.7,77.6,23.6,0.52,2.67
20250501,2025-05,350,25.49,4.55,77.6,10.8,0.52,2.92
20250601,2025-06,350,19.85,3.54,77.6,15.1,0.52,3.11
20250701,2025-07,350,21.37,3.82,77.6,15.3,0.52,3.32
20250801,2025-08,350,15.28,2.73,77.6,21.3,0.52,3.47
20250901,2025-09,350,6.87,1.23,71.7,23.6,0.52,3.53
20251001,2025-10,350,8.18,1.46,71.7,19.0,0.52,3.61
20251101,2025-11,350,6.98,1.25,71.7,15.9,0.52,3.68
20251201,2025-12,350,8.32,1.49,71.7,17.9,0.52,3.76
20240601,2024-06,351,49.26,27.37,85.8,9.6,0.19,1.32
20240701,2024-07,351,33.48,18.6,78.5,8.3,0.19,2.22
20240801,2024-08,351,9.56,5.31,77.4,14.1,0.19,2.48
20240901,2024-09,351,10.38,5.77,77.4,20.0,0.19,2.76
20241001,2024-10,351,8.01,4.45,77.4,10.0,0.19,2.97
20241101,2024-11,351,7.47,4.15,77.4,16.4,0.19,3.17
20241201,2024-12,351,6.21,3.45,77.4,22.7,0.19,3.34
20250101,2025-01,351,2.68,1.49,71.5,12.2,0.19,3.41
20250201,2025-02,351,2.74,1.52,71.5,17.8,0.19,3.49
20250301,2025-03,351,2.92,1.62,71.5,10.4,0.19,3.57
20250401,2025-04,351,2.47,1.37,71.5,22.8,0.19,3.63
20250501,2025-05,351,2.52,1.4,71.5,16.2,0.19,3.7
20250601,2025-06,351,2.2,1.22,71.5,20.1,0.19,3.76
20250701,2025-07,351,2.7,1.5,71.5,16.5,0.19,3.83
20250801,2025-08,351,2.74,1.52,71.5,16.8,0.19,3.9
20250901,2025-09,351,2.6,1.44,71.5,22.5,0.19,3.97
20251001,2025-10,351,2.39,1.33,71.5,22.1,0.19,4.04
20251101,2025-11,351,2.43,1.35,71.5,12.0,0.19,4.1
20251201,2025-12,351,2.69,1.49,71.5,16.3,0.19,4.18
20240201,2024-02,352,122.05,25.43,82.4,21.7,0.57,1.06
20240301,2024-03,352,64.72,13.48,77.2,8.3,0.57,1.62
20240401,2024-04,352,22.5,4.69,76.4,17.2,0.57,1.82
20240501,2024-05,352,17.34,3.61,76.4,16.3,0.57,1.97
20240601,2024-06,352,16.86,3.51,76.4,20.6,0.57,2.12
20240701,2024-07,352,12.24,2.55,76.4,18.0,0.57,2.22
20240801,2024-08,352,10.77,2.24,76.4,17.1,0.57,2.32
20240901,2024-09,352,3.88,0.81,70.8,23.1,0.57,2.35
20241001,2024-10,352,4.39,0.91,70.8,21.6,0.57,2.39
20241101,2024-11,352,5.09,1.06,70.8,17.7,0.57,2.43
20241201,2024-12,352,4.97,1.04,70.8,22.0,0.57,2.48
20250101,2025-01,352,5.0,1.04,70.8,10.3,0.57,2.52
20250201,2025-02,352,3.96,0.82,70.8,22.3,0.57,2.55
20250301,2025-03,352,5.17,1.08,70.8,16.4,0.57,2.6
20250401,2025-04,352,3.91,0.81,70.8,12.4,0.57,2.63
20250501,2025-05,352,4.0,0.83,70.8,17.7,0.57,2.67
20250601,2025-06,352,4.5,0.94,70.8,9.8,0.57,2.71
20250701,2025-07,352,4.11,0.86,70.8,23.3,0.57,2.74
20250801,2025-08,352,4.74,0.99,70.8,17.3,0.57,2.78
20250901,2025-09,352,4.56,0.95,70.8,11.5,0.57,2.82
20251001,2025-10,352,4.56,0.95,70.8,8.7,0.57,2.86
20251101,2025-11,352,4.45,0.93,70.8,19.9,0.57,2.9
20251201,2025-12,352,3.95,0.82,70.8,8.1,0.57,2.94
20220401,2022-04,353,82.81,46.01,80.8,21.0,0.39,1.07
20220501,2022-05,353,40.05,22.25,83.5,21.6,0.39,1.59
20220601,2022-06,353,15.1,8.39,74.8,23.6,0.39,1.79
20220701,2022-07,353,13.69,7.61,74.8,17.4,0.39,1.96
20220801,2022-08,353,10.08,5.6,74.8,8.3,0.39,2.09
20220901,2022-09,353,9.02,5.01,74.8,12.0,0.39,2.21
20221001,2022-10,353,7.23,4.02,74.8,10.7,0.39,2.3
20221101,2022-11,353,2.8,1.56,69.6,16.8,0.39,2.34
20221201,2022-12,353,2.98,1.66,69.6,16.9,0.39,2.38
20230101,2023-01,353,3.06,1.7,69.6,22.9,0.39,2.42
20230201,2023-02,353,2.88,1.6,69.6,15.6,0.39,2.46
20230301,2023-03,353,2.74,1.52,69.6,18.2,0.39,2.49
20230401,2023-04,353,2.35,1.31,69.6,20.8,0.39,2.52
20230501,2023-05,353,2.75,1.53,69.6,10.4,0.39,2.56
20230601,2023-06,353,2.56,1.42,69.6,19.6,0.39,2.59
20230701,2023-07,353,2.31,1.28,69.6,14.7,0.39,2.62
20230801,2023-08,353,2.91,1.62,69.6,17.8,0.39,2.66
20230901,2023-09,353,2.98,1.66,69.6,12.8,0.39,2.7
20231001,2023-10,353,2.38,1.32,69.6,8.8,0.39,2.73
20231101,2023-11,353,2.57,1.43,69.6,22.8,0.39,2.76
20231201,2023-12,353,3.08,1.71,69.6,11.3,0.39,2.8
20240101,2024-01,353,3.02,1.68,69.6,19.5,0.39,2.84
20240201,2024-02,353,2.31,1.28,69.6,16.7,0.39,2.87
20240301,2024-03,353,3.06,1.7,69.6,15.6,0.39,2.91
20240401,2024-04,353,2.62,1.46,69.6,18.3,0.39,2.94
20240501,2024-05,353,2.48,1.38,69.6,22.1,0.39,2.98
20240601,2024-06,353,2.68,1.49,69.6,17.4,0.39,3.01
20240701,2024-07,353,2.67,1.48,69.6,18.1,0.39,3.05
20240801,2024-08,353,2.96,1.64,69.6,9.7,0.39,3.08
20240901,2024-09,353,2.43,1.35,69.6,21.5,0.39,3.12
20241001,2024-10,353,2.74,1.52,69.6,16.1,0.39,3.15
20241101,2024-11,353,2.79,1.55,69.6,19.2,0.39,3.19
20241201,2024-12,353,2.67,1.48,69.6,10.8,0.39,3.22
20250101,2025-01,353,3.1,1.72,69.6,8.3,0.39,3.26
20250201,2025-02,353,2.45,1.36,69.6,8.4,0.39,3.29
20250301,2025-03,353,2.58,1.43,69.6,19.5,0.39,3.33
20250401,2025-04,353,2.53,1.41,69.6,18.6,0.0,3.36
20250501,2025-05,353,2.87,1.59,69.6,15.8,0.0,3.4
20250601,2025-06,353,2.81,1.56,69.6,9.3,0.0,3.43
20250701,2025-07,353,2.67,1.48,69.6,11.5,0.0,3.47
20250801,2025-08,353,3.0,1.67,69.6,19.0,0.0,3.51
20250901,2025-09,353,3.12,1.73,69.6,22.4,0.0,3.55
20251001,2025-10,353,2.65,1.47,69.6,9.9,0.0,3.58
20251101,2025-11,353,2.98,1.66,69.6,9.1,0.0,3.62
20251201,2025-12,353,2.37,1.32,69.6,23.3,0.0,3.65
20230301,2023-03,354,140.54,19.52,87.3,16.5,0.44,1.61
20230401,2023-04,354,72.52,10.07,84.8,12.3,0.44,2.44
20230501,2023-05,354,26.92,3.74,77.0,19.5,0.44,2.75
20230601,2023-06,354,20.6,2.86,77.0,11.1,0.44,2.99
20230701,2023-07,354,18.97,2.63,77.0,11.3,0.44,3.21
20230801,2023-08,354,13.45,1.87,77.0,13.7,0.44,3.36
20230901,2023-09,354,12.69,1.76,77.0,23.3,0.44,3.5
20231001,2023-10,354,4.91,0.68,71.2,16.8,0.44,3.56
20231101,2023-11,354,5.78,0.8,71.2,14.8,0.44,3.63
20231201,2023-12,354,5.82,0.81,71.2,22.4,0.44,3.69
20240101,2024-01,354,5.36,0.74,71.2,13.3,0.44,3.76
20240201,2024-02,354,6.01,0.83,71.2,12.4,0.44,3.82
20240301,2024-03,354,4.72,0.66,71.2,17.5,0.44,3.88
20240401,2024-04,354,4.69,0.65,71.2,23.2,0.44,3.93
20240501,2024-05,354,5.14,0.71,71.2,20.8,0.44,3.99
20240601,2024-06,354,5.06,0.7,71.2,16.5,0.44,4.05
20240701,2024-07,354,5.53,0.77,71.2,23.7,0.44,4.11
20240801,2024-08,354,6.13,0.85,71.2,19.6,0.44,4.18
20240901,2024-09,354,5.16,0.72,71.2,17.8,0.44,4.24
20241001,2024-10,354,6.11,0.85,71.2,10.8,0.44,4.31
