date_key,full_date,total_stream_hours_m,peak_concurrent_streams_m,uhd_4k_share_pct,hdr_share_pct,rebuffer_ratio_pct,avg_bitrate_mbps,non_english_stream_share_pct
20231203,2023-12-03,883.88,113.04,30.26,21.79,0.211,11.02,45.4
20231204,2023-12-04,670.71,86.29,30.64,22.06,0.213,10.81,45.4
20231205,2023-12-05,680.71,82.39,30.67,22.08,0.179,10.9,45.4
20231206,2023-12-06,684.38,84.61,30.82,22.19,0.189,10.6,45.4
20231207,2023-12-07,662.48,81.55,30.17,21.72,0.197,10.59,45.4
20231208,2023-12-08,774.35,92.02,31.09,22.38,0.215,10.5,45.4
20231209,2023-12-09,880.4,114.03,31.22,22.48,0.202,10.54,45.4
20231210,2023-12-10,914.15,113.32,30.81,22.18,0.201,10.94,45.4
20231211,2023-12-11,676.28,81.07,31.14,22.42,0.205,10.72,45.4
20231212,2023-12-12,700.64,86.24,31.78,22.88,0.216,10.75,45.4
20231213,2023-12-13,697.8,89.1,30.85,22.21,0.242,10.83,45.4
20231214,2023-12-14,691.15,83.71,31.08,22.38,0.212,10.83,45.4
20231215,2023-12-15,743.42,92.62,31.36,22.58,0.185,10.81,45.4
20231216,2023-12-16,934.01,116.73,30.05,21.64,0.253,10.62,45.4
20231217,2023-12-17,923.3,115.59,30.77,22.15,0.187,10.86,45.4
20231218,2023-12-18,680.46,88.47,31.71,22.83,0.204,10.58,45.4
20231219,2023-12-19,696.75,88.76,30.81,22.18,0.234,10.62,45.4
20231220,2023-12-20,697.34,85.7,30.3,21.82,0.229,10.84,45.4
20231221,2023-12-21,701.12,86.47,30.91,22.26,0.207,10.62,45.4
20231222,2023-12-22,762.17,93.74,31.17,22.44,0.191,10.51,45.4
20231223,2023-12-23,873.87,106.37,31.87,22.95,0.215,10.91,45.4
20231224,2023-12-24,934.75,119.17,31.07,22.37,0.193,10.77,45.4
20231225,2023-12-25,676.41,87.19,31.89,22.96,0.199,10.85,45.4
20231226,2023-12-26,699.76,89.84,31.45,22.64,0.22,10.69,45.4
20231227,2023-12-27,673.17,83.4,31.05,22.36,0.187,10.49,45.4
20231228,2023-12-28,706.5,85.22,30.88,22.23,0.19,11.09,45.4
20231229,2023-12-29,762.1,93.15,31.28,22.52,0.195,11.03,45.4
20231230,2023-12-30,871.33,108.78,31.04,22.35,0.233,10.65,45.4
20231231,2023-12-31,926.55,119.32,30.86,22.22,0.229,10.77,45.4
20240101,2024-01-01,739.01,95.76,37.23,26.81,0.155,10.35,49.6
20240102,2024-01-02,761.46,91.53,37.35,26.89,0.163,10.01,49.6
20240103,2024-01-03,721.56,91.64,37.73,27.17,0.134,10.28,49.6
20240104,2024-01-04,728.93,89.85,37.84,27.24,0.125,10.09,49.6
20240105,2024-01-05,823.22,103.69,38.19,27.5,0.165,10.87,49.6
20240106,2024-01-06,781.41,101.25,37.96,27.33,0.206,10.27,49.6
20240107,2024-01-07,784.45,101.53,38.74,27.89,0.188,10.16,49.6
20240108,2024-01-08,580.02,69.44,37.51,27.01,0.158,10.57,49.6
20240109,2024-01-09,603.5,77.38,38.24,27.53,0.16,10.52,49.6
20240110,2024-01-10,564.86,70.09,37.13,26.73,0.176,10.64,49.6
20240111,2024-01-11,595.61,72.27,37.17,26.76,0.189,10.47,49.6
20240112,2024-01-12,642.26,82.37,36.06,25.96,0.154,10.2,49.6
20240113,2024-01-13,774.35,94.06,37.42,26.94,0.173,10.3,49.6
20240114,2024-01-14,766.96,100.35,36.5,26.28,0.133,10.66,49.6
20240115,2024-01-15,606.93,76.5,37.37,26.91,0.192,10.29,49.6
20240116,2024-01-16,608.22,75.77,37.08,26.7,0.185,10.27,49.6
20240117,2024-01-17,575.86,69.93,38.7,27.86,0.156,10.24,49.6
20240118,2024-01-18,603.85,73.14,36.67,26.4,0.163,10.18,49.6
20240119,2024-01-19,676.52,87.18,38.14,27.46,0.149,10.04,49.6
20240120,2024-01-20,788.97,98.67,37.56,27.04,0.207,10.39,49.6
20240121,2024-01-21,785.28,95.56,38.11,27.44,0.152,10.03,49.6
20240122,2024-01-22,608.22,74.92,38.1,27.43,0.163,10.58,49.6
20240123,2024-01-23,606.18,75.72,36.84,26.52,0.155,10.51,49.6
20240124,2024-01-24,564.86,68.91,37.43,26.95,0.209,10.16,49.6
20240125,2024-01-25,563.67,73.93,36.92,26.58,0.206,10.14,49.6
20240126,2024-01-26,650.23,77.42,36.94,26.6,0.13,9.98,49.6
20240127,2024-01-27,803.76,99.64,37.56,27.04,0.156,10.18,49.6
20240128,2024-01-28,761.87,94.06,37.83,27.24,0.144,10.14,49.6
20240129,2024-01-29,574.88,75.25,37.47,26.98,0.135,10.27,49.6
20240130,2024-01-30,580.54,75.77,37.71,27.15,0.168,10.57,49.6
20240131,2024-01-31,569.33,70.64,37.57,27.05,0.136,10.02,49.6
20240201,2024-02-01,582.86,74.49,37.49,26.99,0.143,9.93,49.6
20240202,2024-02-02,659.37,80.99,36.79,26.49,0.172,10.2,49.6
20240203,2024-02-03,770.52,93.82,37.41,26.94,0.21,10.28,49.6
20240204,2024-02-04,748.7,89.77,37.38,26.91,0.18,10.48,49.6
20240205,2024-02-05,569.89,72.92,37.21,26.79,0.186,10.25,49.6
20240206,2024-02-06,570.08,72.5,37.77,27.19,0.131,10.27,49.6
20240207,2024-02-07,582.69,74.55,37.68,27.13,0.148,10.33,49.6
20240208,2024-02-08,575.22,73.05,37.42,26.94,0.128,10.39,49.6
20240209,2024-02-09,672.52,86.47,37.85,27.25,0.154,10.06,49.6
20240210,2024-02-10,773.07,95.14,37.82,27.23,0.169,10.24,49.6
20240211,2024-02-11,761.79,98.6,37.34,26.88,0.166,10.27,49.6
20240212,2024-02-12,567.98,72.14,37.78,27.2,0.157,10.1,49.6
20240213,2024-02-13,582.54,75.53,37.45,26.96,0.202,10.08,49.6
20240214,2024-02-14,608.36,79.41,37.76,27.19,0.153,10.27,49.6
20240215,2024-02-15,570.53,69.56,38.52,27.73,0.178,10.3,49.6
20240216,2024-02-16,656.9,79.44,38.29,27.57,0.192,10.11,49.6
20240217,2024-02-17,787.42,96.49,37.41,26.94,0.186,10.43,49.6
20240218,2024-02-18,763.33,95.81,37.48,26.99,0.186,10.36,49.6
20240219,2024-02-19,603.48,72.7,36.87,26.55,0.148,10.2,49.6
20240220,2024-02-20,586.97,73.06,37.1,26.71,0.179,10.39,49.6
20240221,2024-02-21,599.52,72.77,37.06,26.68,0.146,9.98,49.6
20240222,2024-02-22,580.52,75.0,38.06,27.4,0.166,10.44,49.6
20240223,2024-02-23,645.9,83.24,37.8,27.22,0.204,10.52,49.6
20240224,2024-02-24,771.43,97.7,37.54,27.03,0.132,10.34,49.6
20240225,2024-02-25,772.33,96.12,37.42,26.94,0.186,10.27,49.6
20240226,2024-02-26,610.84,75.13,37.74,27.17,0.175,10.14,49.6
20240227,2024-02-27,580.91,69.71,37.38,26.91,0.172,10.25,49.6
20240228,2024-02-28,597.01,76.97,37.12,26.73,0.159,10.51,49.6
20240229,2024-02-29,605.4,72.39,36.98,26.63,0.165,10.35,49.6
20240301,2024-03-01,655.0,81.07,37.71,27.15,0.191,10.43,49.6
20240302,2024-03-02,753.98,96.84,37.49,26.99,0.215,9.89,49.6
20240303,2024-03-03,802.16,104.95,37.44,26.96,0.15,10.21,49.6
20240304,2024-03-04,573.47,73.17,37.82,27.23,0.186,10.15,49.6
20240305,2024-03-05,583.93,70.1,37.22,26.8,0.18,10.29,49.6
20240306,2024-03-06,596.43,72.73,37.3,26.86,0.195,10.5,49.6
20240307,2024-03-07,609.31,76.94,38.13,27.45,0.156,10.1,49.6
20240308,2024-03-08,648.46,80.42,37.29,26.85,0.171,10.27,49.6
20240309,2024-03-09,775.17,92.11,37.0,26.64,0.164,10.41,49.6
20240310,2024-03-10,806.74,96.82,37.13,26.73,0.152,10.54,49.6
20240311,2024-03-11,589.0,70.21,37.49,26.99,0.192,10.18,49.6
20240312,2024-03-12,577.23,74.68,38.17,27.48,0.138,10.17,49.6
20240313,2024-03-13,604.41,73.8,37.32,26.87,0.191,9.97,49.6
20240314,2024-03-14,568.0,70.74,36.97,26.62,0.185,10.31,49.6
20240315,2024-03-15,647.47,84.6,38.01,27.37,0.151,10.34,49.6
20240316,2024-03-16,775.04,94.73,37.21,26.79,0.16,10.31,49.6
20240317,2024-03-17,788.54,95.46,36.89,26.56,0.179,10.64,49.6
20240318,2024-03-18,572.61,73.35,37.87,27.27,0.151,10.21,49.6
20240319,2024-03-19,570.2,69.88,37.1,26.71,0.165,10.47,49.6
20240320,2024-03-20,601.03,73.29,37.24,26.81,0.174,10.51,49.6
20240321,2024-03-21,607.92,74.69,37.19,26.78,0.171,10.52,49.6
20240322,2024-03-22,662.19,83.29,37.17,26.76,0.201,10.35,49.6
20240323,2024-03-23,787.67,97.77,38.15,27.47,0.17,10.05,49.6
20240324,2024-03-24,763.22,92.44,36.95,26.6,0.172,10.01,49.6
20240325,2024-03-25,582.04,69.84,37.36,26.9,0.11,10.49,49.6
20240326,2024-03-26,589.66,76.9,37.58,27.06,0.17,10.53,49.6
20240327,2024-03-27,612.82,78.6,37.86,27.26,0.16,10.54,49.6
20240328,2024-03-28,593.72,76.47,38.03,27.38,0.172,9.97,49.6
20240329,2024-03-29,686.36,81.86,37.24,26.81,0.165,10.31,49.6
20240330,2024-03-30,753.8,90.42,38.05,27.4,0.137,10.53,49.6
20240331,2024-03-31,747.23,95.76,36.94,26.6,0.176,10.23,49.6
20240401,2024-04-01,579.67,69.5,37.57,27.05,0.156,10.2,49.6
20240402,2024-04-02,603.18,74.8,37.16,26.76,0.191,10.11,49.6
20240403,2024-04-03,579.95,71.6,37.82,27.23,0.155,10.35,49.6
20240404,2024-04-04,571.85,70.48,37.31,26.86,0.18,10.36,49.6
20240405,2024-04-05,637.26,81.81,36.92,26.58,0.185,10.25,49.6
20240406,2024-04-06,751.91,94.14,38.24,27.53,0.19,10.76,49.6
20240407,2024-04-07,772.17,96.48,37.22,26.8,0.175,10.13,49.6
20240408,2024-04-08,596.43,74.21,37.22,26.8,0.195,10.21,49.6
20240409,2024-04-09,583.68,69.44,37.35,26.89,0.183,10.71,49.6
20240410,2024-04-10,580.04,73.75,37.73,27.17,0.233,10.17,49.6
20240411,2024-04-11,567.44,68.81,37.77,27.19,0.196,10.32,49.6
20240412,2024-04-12,664.07,85.04,37.04,26.67,0.182,10.16,49.6
20240413,2024-04-13,786.76,97.23,36.83,26.52,0.133,10.35,49.6
20240414,2024-04-14,806.38,100.27,36.92,26.58,0.192,10.3,49.6
20240415,2024-04-15,585.76,73.44,38.17,27.48,0.197,10.42,49.6
20240416,2024-04-16,610.13,74.33,37.17,26.76,0.166,10.31,49.6
20240417,2024-04-17,599.84,77.26,37.92,27.3,0.178,10.05,49.6
20240418,2024-04-18,592.33,73.48,37.02,26.65,0.165,10.19,49.6
20240419,2024-04-19,660.75,86.22,37.06,26.68,0.133,10.18,49.6
20240420,2024-04-20,808.08,101.16,36.83,26.52,0.187,10.31,49.6
20240421,2024-04-21,803.84,101.8,36.99,26.63,0.173,10.17,49.6
20240422,2024-04-22,586.53,74.92,37.74,27.17,0.194,10.44,49.6
20240423,2024-04-23,576.09,72.76,37.99,27.35,0.205,10.16,49.6
20240424,2024-04-24,568.99,68.74,37.69,27.14,0.158,10.32,49.6
20240425,2024-04-25,585.98,71.92,37.15,26.75,0.168,10.73,49.6
20240426,2024-04-26,675.83,82.79,37.43,26.95,0.142,10.53,49.6
20240427,2024-04-27,800.84,103.93,37.02,26.65,0.163,10.5,49.6
20240428,2024-04-28,778.12,99.08,38.68,27.85,0.188,10.36,49.6
20240429,2024-04-29,572.92,69.42,37.69,27.14,0.155,10.16,49.6
20240430,2024-04-30,591.07,73.8,37.63,27.09,0.177,10.36,49.6
20240501,2024-05-01,593.18,74.94,37.17,26.76,0.177,10.41,49.6
20240502,2024-05-02,581.86,74.2,37.64,27.1,0.164,10.26,49.6
20240503,2024-05-03,667.53,79.55,37.48,26.99,0.2,10.27,49.6
20240504,2024-05-04,779.86,94.78,38.27,27.55,0.163,9.94,49.6
20240505,2024-05-05,781.4,94.41,37.58,27.06,0.172,10.12,49.6
20240506,2024-05-06,579.77,74.8,37.07,26.69,0.183,10.62,49.6
20240507,2024-05-07,574.27,70.69,37.2,26.78,0.16,10.13,49.6
20240508,2024-05-08,591.86,75.79,38.12,27.45,0.173,10.2,49.6
20240509,2024-05-09,580.33,71.03,37.11,26.72,0.158,10.06,49.6
20240510,2024-05-10,687.48,83.49,37.78,27.2,0.145,10.33,49.6
20240511,2024-05-11,793.3,103.37,37.43,26.95,0.166,10.22,49.6
20240512,2024-05-12,768.64,98.7,36.88,26.55,0.152,10.11,49.6
20240513,2024-05-13,609.41,78.17,37.25,26.82,0.169,10.4,49.6
20240514,2024-05-14,599.11,75.17,36.67,26.4,0.21,10.33,49.6
20240515,2024-05-15,580.52,75.19,37.83,27.24,0.163,10.3,49.6
20240516,2024-05-16,609.62,76.99,37.64,27.1,0.174,10.54,49.6
20240517,2024-05-17,675.1,82.05,36.89,26.56,0.168,10.42,49.6
20240518,2024-05-18,788.91,102.94,37.69,27.14,0.187,10.37,49.6
20240519,2024-05-19,756.04,93.4,37.15,26.75,0.133,10.34,49.6
20240520,2024-05-20,582.24,73.5,37.95,27.32,0.166,10.42,49.6
20240521,2024-05-21,584.99,71.38,38.29,27.57,0.174,10.19,49.6
20240522,2024-05-22,609.01,76.44,37.67,27.12,0.161,10.17,49.6
20240523,2024-05-23,588.28,76.79,36.53,26.3,0.172,9.99,49.6
20240524,2024-05-24,654.2,84.77,38.12,27.45,0.157,10.34,49.6
20240525,2024-05-25,766.9,91.92,37.86,27.26,0.182,10.01,49.6
20240526,2024-05-26,773.07,99.53,37.51,27.01,0.156,10.19,49.6
20240527,2024-05-27,607.0,72.24,37.12,26.73,0.153,10.22,49.6
20240528,2024-05-28,589.57,72.43,37.52,27.01,0.223,10.38,49.6
20240529,2024-05-29,597.99,77.41,36.59,26.34,0.182,10.46,49.6
20240530,2024-05-30,573.14,71.7,37.97,27.34,0.182,10.27,49.6
20240531,2024-05-31,667.91,82.77,37.3,26.86,0.142,10.33,49.6
20240601,2024-06-01,752.74,93.04,37.77,27.19,0.154,10.35,49.6
20240602,2024-06-02,793.61,97.34,37.88,27.27,0.173,10.25,49.6
20240603,2024-06-03,593.24,76.61,38.23,27.53,0.171,10.22,49.6
20240604,2024-06-04,581.96,69.58,37.11,26.72,0.2,10.54,49.6
20240605,2024-06-05,588.79,75.48,38.15,27.47,0.166,10.84,49.6
20240606,2024-06-06,616.64,76.0,37.58,27.06,0.191,10.12,49.6
20240607,2024-06-07,689.98,82.16,37.54,27.03,0.163,10.49,49.6
20240608,2024-06-08,772.83,94.72,38.35,27.61,0.183,10.18,49.6
20240609,2024-06-09,790.27,103.12,37.04,26.67,0.176,10.56,49.6
20240610,2024-06-10,575.92,69.64,37.57,27.05,0.189,10.25,49.6
20240611,2024-06-11,607.05,75.48,37.43,26.95,0.187,10.45,49.6
20240612,2024-06-12,614.7,77.67,37.34,26.88,0.163,10.19,49.6
20240613,2024-06-13,587.34,72.51,37.8,27.22,0.142,10.5,49.6
20240614,2024-06-14,641.53,81.64,37.16,26.76,0.172,10.26,49.6
20240615,2024-06-15,803.86,100.46,36.36,26.18,0.154,10.43,49.6
20240616,2024-06-16,770.54,96.54,38.09,27.42,0.144,10.15,49.6
20240617,2024-06-17,588.87,72.34,37.96,27.33,0.146,10.57,49.6
20240618,2024-06-18,571.67,73.42,37.99,27.35,0.188,10.74,49.6
20240619,2024-06-19,598.64,75.69,38.19,27.5,0.175,10.31,49.6
20240620,2024-06-20,613.29,80.23,37.9,27.29,0.174,10.11,49.6
20240621,2024-06-21,668.91,86.99,37.83,27.24,0.144,10.3,49.6
20240622,2024-06-22,804.77,97.27,37.13,26.73,0.136,10.32,49.6
20240623,2024-06-23,792.53,99.5,37.69,27.14,0.17,10.35,49.6
20240624,2024-06-24,586.06,71.68,38.16,27.48,0.195,10.12,49.6
20240625,2024-06-25,572.74,72.65,37.19,26.78,0.172,10.62,49.6
20240626,2024-06-26,574.82,70.84,37.94,27.32,0.174,10.46,49.6
20240627,2024-06-27,578.57,75.69,37.96,27.33,0.191,10.36,49.6
20240628,2024-06-28,658.77,79.0,37.31,26.86,0.181,10.28,49.6
20240629,2024-06-29,797.45,97.55,38.26,27.55,0.204,10.25,49.6
20240630,2024-06-30,768.19,93.06,36.64,26.38,0.177,9.93,49.6
20240701,2024-07-01,583.9,71.03,37.46,26.97,0.155,10.67,49.6
20240702,2024-07-02,618.09,76.0,37.89,27.28,0.188,10.14,49.6
20240703,2024-07-03,613.24,76.28,38.09,27.42,0.166,10.12,49.6
20240704,2024-07-04,593.44,76.82,38.29,27.57,0.169,10.42,49.6
20240705,2024-07-05,667.67,81.8,37.99,27.35,0.161,10.4,49.6
20240706,2024-07-06,765.28,92.36,37.04,26.67,0.177,10.2,49.6
20240707,2024-07-07,762.26,94.6,37.7,27.14,0.16,10.13,49.6
20240708,2024-07-08,597.74,71.19,36.91,26.58,0.222,10.47,49.6
20240709,2024-07-09,606.49,77.46,37.24,26.81,0.168,10.28,49.6
20240710,2024-07-10,573.27,74.23,37.8,27.22,0.162,10.15,49.6
20240711,2024-07-11,614.53,75.08,37.19,26.78,0.177,10.45,49.6
20240712,2024-07-12,667.18,86.82,37.17,26.76,0.175,10.64,49.6
20240713,2024-07-13,762.29,95.36,38.47,27.7,0.154,10.47,49.6
20240714,2024-07-14,783.55,94.99,37.28,26.84,0.189,10.4,49.6
20240715,2024-07-15,601.29,77.69,38.05,27.4,0.193,10.46,49.6
20240716,2024-07-16,595.51,77.15,37.7,27.14,0.191,10.52,49.6
20240717,2024-07-17,577.18,69.06,36.97,26.62,0.191,9.93,49.6
20240718,2024-07-18,596.1,72.17,37.76,27.19,0.165,10.59,49.6
20240719,2024-07-19,666.67,79.23,38.03,27.38,0.175,10.34,49.6
20240720,2024-07-20,763.95,93.78,37.61,27.08,0.16,10.45,49.6
20240721,2024-07-21,781.84,101.45,36.74,26.45,0.143,10.17,49.6
20240722,2024-07-22,596.4,76.68,36.26,26.11,0.163,10.52,49.6
20240723,2024-07-23,604.04,78.45,37.84,27.24,0.158,10.51,49.6
20240724,2024-07-24,572.48,73.47,36.63,26.37,0.172,10.34,49.6
20240725,2024-07-25,608.71,74.38,37.62,27.09,0.165,10.43,49.6
20240726,2024-07-26,652.94,82.0,36.1,25.99,0.169,10.3,49.6
20240727,2024-07-27,765.68,95.27,38.33,27.6,0.178,10.24,49.6
20240728,2024-07-28,765.71,93.92,37.74,27.17,0.198,10.16,49.6
20240729,2024-07-29,597.46,75.44,37.3,26.86,0.174,10.41,49.6
20240730,2024-07-30,584.01,76.54,37.49,26.99,0.142,10.4,49.6
20240731,2024-07-31,585.66,76.16,38.27,27.55,0.184,9.87,49.6
20240801,2024-08-01,587.06,74.06,37.91,27.3,0.174,10.64,49.6
20240802,2024-08-02,656.54,83.33,37.35,26.89,0.18,10.3,49.6
20240803,2024-08-03,806.56,96.98,36.92,26.58,0.182,10.18,49.6
20240804,2024-08-04,772.88,96.35,37.25,26.82,0.184,10.49,49.6
20240805,2024-08-05,585.72,73.31,37.66,27.12,0.14,10.33,49.6
20240806,2024-08-06,588.2,74.98,37.73,27.17,0.181,10.14,49.6
20240807,2024-08-07,580.13,69.03,37.06,26.68,0.161,10.25,49.6
20240808,2024-08-08,618.44,74.53,37.77,27.19,0.175,10.15,49.6
20240809,2024-08-09,670.79,82.4,37.96,27.33,0.213,9.92,49.6
20240810,2024-08-10,793.86,104.17,37.41,26.94,0.161,10.29,49.6
20240811,2024-08-11,812.24,105.97,37.75,27.18,0.166,10.35,49.6
20240812,2024-08-12,590.76,73.15,37.6,27.07,0.184,10.26,49.6
20240813,2024-08-13,591.14,77.27,37.78,27.2,0.153,10.21,49.6
20240814,2024-08-14,589.84,77.32,36.96,26.61,0.206,10.39,49.6
20240815,2024-08-15,604.12,71.84,37.06,26.68,0.182,10.44,49.6
20240816,2024-08-16,643.66,79.13,37.93,27.31,0.176,10.15,49.6
20240817,2024-08-17,817.63,99.74,37.33,26.88,0.133,10.08,49.6
20240818,2024-08-18,811.36,101.0,37.59,27.06,0.15,10.37,49.6
20240819,2024-08-19,591.46,77.47,37.96,27.33,0.178,10.17,49.6
20240820,2024-08-20,586.25,73.51,38.42,27.66,0.19,10.7,49.6
20240821,2024-08-21,593.93,74.95,37.18,26.77,0.159,10.22,49.6
20240822,2024-08-22,588.15,70.42,37.96,27.33,0.177,10.59,49.6
20240823,2024-08-23,656.39,85.48,37.26,26.83,0.176,10.12,49.6
20240824,2024-08-24,771.48,99.9,37.43,26.95,0.173,10.24,49.6
20240825,2024-08-25,772.04,97.68,37.04,26.67,0.159,10.06,49.6
20240826,2024-08-26,597.61,76.68,37.4,26.93,0.187,10.42,49.6
20240827,2024-08-27,600.12,77.82,37.18,26.77,0.182,10.26,49.6
20240828,2024-08-28,602.14,78.73,37.52,27.01,0.192,10.31,49.6
20240829,2024-08-29,575.44,73.28,37.05,26.68,0.185,10.5,49.6
20240830,2024-08-30,695.06,87.05,37.24,26.81,0.19,10.39,49.6
20240831,2024-08-31,787.82,96.53,37.47,26.98,0.152,10.05,49.6
20240901,2024-09-01,779.79,95.57,37.97,27.34,0.181,10.31,49.6
20240902,2024-09-02,595.51,75.52,38.31,27.58,0.171,10.18,49.6
20240903,2024-09-03,615.06,74.92,37.65,27.11,0.161,10.08,49.6
20240904,2024-09-04,586.04,72.17,37.6,27.07,0.185,10.13,49.6
20240905,2024-09-05,580.37,69.76,37.51,27.01,0.205,10.15,49.6
20240906,2024-09-06,675.76,82.32,38.7,27.86,0.174,9.88,49.6
20240907,2024-09-07,773.97,99.97,37.57,27.05,0.151,10.55,49.6
20240908,2024-09-08,809.69,97.76,37.68,27.13,0.184,10.46,49.6
20240909,2024-09-09,591.74,75.06,37.43,26.95,0.136,10.49,49.6
20240910,2024-09-10,622.22,74.76,38.62,27.81,0.169,10.22,49.6
20240911,2024-09-11,619.82,78.19,37.18,26.77,0.172,10.42,49.6
20240912,2024-09-12,597.89,76.98,36.61,26.36,0.174,10.41,49.6
20240913,2024-09-13,650.58,78.38,38.0,27.36,0.162,10.17,49.6
20240914,2024-09-14,759.71,99.06,37.79,27.21,0.192,10.07,49.6
20240915,2024-09-15,800.12,102.77,37.64,27.1,0.19,10.62,49.6
20240916,2024-09-16,594.55,75.99,37.0,26.64,0.171,10.21,49.6
20240917,2024-09-17,593.35,72.52,37.42,26.94,0.171,10.45,49.6
20240918,2024-09-18,586.95,70.63,37.26,26.83,0.189,10.22,49.6
20240919,2024-09-19,609.13,74.55,37.84,27.24,0.181,10.58,49.6
20240920,2024-09-20,683.61,82.6,37.58,27.06,0.179,10.53,49.6
20240921,2024-09-21,814.84,105.03,36.95,26.6,0.169,10.04,49.6
20240922,2024-09-22,775.75,95.25,36.43,26.23,0.152,10.57,49.6
20240923,2024-09-23,602.12,73.12,38.09,27.42,0.185,10.14,49.6
20240924,2024-09-24,618.25,77.76,37.5,27.0,0.14,10.44,49.6
20240925,2024-09-25,612.09,78.75,37.24,26.81,0.166,10.71,49.6
20240926,2024-09-26,601.39,77.52,38.62,27.81,0.163,10.32,49.6
20240927,2024-09-27,684.3,82.33,38.91,28.02,0.191,10.33,49.6
20240928,2024-09-28,779.29,97.51,37.34,26.88,0.183,10.64,49.6
20240929,2024-09-29,815.46,101.93,37.45,26.96,0.132,10.17,49.6
20240930,2024-09-30,593.48,73.66,36.99,26.63,0.171,10.65,49.6
20241001,2024-10-01,601.62,77.72,37.96,27.33,0.16,10.55,49.6
20241002,2024-10-02,611.24,76.5,37.54,27.03,0.184,10.25,49.6
20241003,2024-10-03,603.35,74.03,37.58,27.06,0.178,10.14,49.6
20241004,2024-10-04,666.14,87.38,37.18,26.77,0.17,10.65,49.6
20241005,2024-10-05,786.58,103.1,37.11,26.72,0.169,10.6,49.6
20241006,2024-10-06,765.18,92.68,37.05,26.68,0.182,10.41,49.6
20241007,2024-10-07,607.49,77.68,38.04,27.39,0.193,10.23,49.6
20241008,2024-10-08,613.78,80.16,36.85,26.53,0.173,10.78,49.6
20241009,2024-10-09,576.12,74.86,37.18,26.77,0.195,10.49,49.6
20241010,2024-10-10,577.91,69.37,38.19,27.5,0.162,10.45,49.6
20241011,2024-10-11,680.29,89.01,37.88,27.27,0.183,10.13,49.6
20241012,2024-10-12,777.38,101.39,36.88,26.55,0.149,10.7,49.6
20241013,2024-10-13,769.28,93.17,37.57,27.05,0.17,10.54,49.6
20241014,2024-10-14,617.14,79.1,37.66,27.12,0.183,10.09,49.6
20241015,2024-10-15,623.67,75.48,38.72,27.88,0.174,10.33,49.6
20241016,2024-10-16,612.44,80.21,37.73,27.17,0.146,10.34,49.6
20241017,2024-10-17,594.88,77.37,36.74,26.45,0.211,10.09,49.6
20241018,2024-10-18,688.7,88.43,38.07,27.41,0.21,10.58,49.6
20241019,2024-10-19,776.91,97.74,37.71,27.15,0.162,10.49,49.6
20241020,2024-10-20,763.26,99.3,37.64,27.1,0.159,10.3,49.6
20241021,2024-10-21,621.2,76.53,36.79,26.49,0.173,10.36,49.6
20241022,2024-10-22,622.74,75.18,37.47,26.98,0.157,10.33,49.6
20241023,2024-10-23,596.67,75.75,37.24,26.81,0.177,10.33,49.6
20241024,2024-10-24,593.99,75.64,36.71,26.43,0.172,10.09,49.6
20241025,2024-10-25,677.51,85.61,37.14,26.74,0.192,10.29,49.6
20241026,2024-10-26,797.46,104.11,38.13,27.45,0.154,10.38,49.6
20241027,2024-10-27,771.85,91.86,37.05,26.68,0.186,10.41,49.6
20241028,2024-10-28,616.5,79.29,38.25,27.54,0.182,10.23,49.6
20241029,2024-10-29,578.91,74.21,38.15,27.47,0.155,10.06,49.6
20241030,2024-10-30,577.84,73.59,37.87,27.27,0.186,10.34,49.6
20241031,2024-10-31,613.62,78.42,37.05,26.68,0.178,10.21,49.6
20241101,2024-11-01,677.49,87.18,37.02,26.65,0.198,10.3,49.6
20241102,2024-11-02,804.18,99.1,38.13,27.45,0.172,10.43,49.6
20241103,2024-11-03,819.66,104.04,37.49,26.99,0.182,10.11,49.6
20241104,2024-11-04,585.2,74.02,35.77,25.75,0.205,10.59,49.6
20241105,2024-11-05,579.76,70.65,36.72,26.44,0.182,10.41,49.6
20241106,2024-11-06,590.18,73.47,37.21,26.79,0.164,10.36,49.6
20241107,2024-11-07,599.3,73.9,37.26,26.83,0.182,10.38,49.6
20241108,2024-11-08,654.81,78.43,37.86,27.26,0.17,10.48,49.6
20241109,2024-11-09,821.21,103.04,37.87,27.27,0.182,10.47,49.6
20241110,2024-11-10,769.53,94.56,38.08,27.42,0.123,10.07,49.6
20241111,2024-11-11,579.39,73.06,36.99,26.63,0.148,10.27,49.6
20241112,2024-11-12,600.59,78.69,37.17,26.76,0.207,10.29,49.6
20241113,2024-11-13,584.9,71.32,36.8,26.5,0.16,10.46,49.6
20241114,2024-11-14,583.52,73.65,38.27,27.55,0.179,9.87,49.6
20241115,2024-11-15,685.51,83.68,37.64,27.1,0.185,10.16,49.6
20241116,2024-11-16,805.53,101.47,37.19,26.78,0.159,10.32,49.6
20241117,2024-11-17,803.46,101.12,38.13,27.45,0.155,10.35,49.6
20241118,2024-11-18,612.88,73.98,37.42,26.94,0.199,10.12,49.6
20241119,2024-11-19,595.84,75.47,37.56,27.04,0.159,10.26,49.6
20241120,2024-11-20,768.02,98.11,37.93,27.31,0.177,10.32,49.6
20241121,2024-11-21,762.61,98.8,37.93,27.31,0.177,10.35,49.6
20241122,2024-11-22,866.41,105.62,37.85,27.25,0.17,10.57,49.6
